gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ib;costat;ggroup;gind;gsector;sic
11032;31/12/2002;2002;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2323.2290;175.3610;A;3510;351020;35;8062
11032;31/12/2003;2003;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2772.7300;199.2690;A;3510;351020;35;8062
11032;31/12/2004;2004;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3022.8430;170.0060;A;3510;351020;35;8062
11032;31/12/2005;2005;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2858.7090;109.8430;A;3510;351020;35;8062
11032;31/12/2006;2006;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3277.0420;259.5940;A;3510;351020;35;8062
11032;31/12/2007;2007;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3608.6570;170.5190;A;3510;351020;35;8062
11032;31/12/2008;2008;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3742.4620;192.9410;A;3510;351020;35;8062
11032;31/12/2009;2009;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3964.4630;260.3730;A;3510;351020;35;8062
11032;31/12/2010;2010;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;7527.9360;230.1830;A;3510;351020;35;8062
11032;31/12/2011;2011;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;7665.2450;398.1670;A;3510;351020;35;8062
11032;31/12/2012;2012;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8200.8430;443.4460;A;3510;351020;35;8062
11032;31/12/2013;2013;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8311.7230;510.7330;A;3510;351020;35;8062
11032;31/12/2014;2014;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8974.4430;545.3430;A;3510;351020;35;8062
11032;31/12/2015;2015;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;9634.1130;680.5280;A;3510;351020;35;8062
11032;31/12/2016;2016;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;10317.8020;702.4090;A;3510;351020;35;8062
11032;31/12/2017;2017;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;10761.8280;752.3030;A;3510;351020;35;8062
11032;31/12/2018;2018;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;11265.4800;779.7050;A;3510;351020;35;8062
11032;31/12/2019;2019;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;11668.2500;814.8540;A;3510;351020;35;8062
11032;31/12/2020;2020;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;13476.8790;943.9530;A;3510;351020;35;8062
11032;31/12/2021;2021;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;13093.5430;991.5900;A;3510;351020;35;8062
12142;31/05/1992;1991;INDL;C;D;STD;ORCL;ORACLE CORP;USD;955.5720;61.5100;A;4510;451030;45;7370
12142;31/05/1993;1992;INDL;C;D;STD;ORCL;ORACLE CORP;USD;1184.0200;141.7260;A;4510;451030;45;7370
12142;31/05/1994;1993;INDL;C;D;STD;ORCL;ORACLE CORP;USD;1594.9840;283.7200;A;4510;451030;45;7370
12142;31/05/1995;1994;INDL;C;D;STD;ORCL;ORACLE CORP;USD;2424.5170;441.5180;A;4510;451030;45;7370
12142;31/05/1996;1995;INDL;C;D;STD;ORCL;ORACLE CORP;USD;3357.2430;603.2790;A;4510;451030;45;7370
12142;31/05/1997;1996;INDL;C;D;STD;ORCL;ORACLE CORP;USD;4624.3150;821.4570;A;4510;451030;45;7370
12142;31/05/1998;1997;INDL;C;D;STD;ORCL;ORACLE CORP;USD;5819.0110;813.6950;A;4510;451030;45;7370
12142;31/05/1999;1998;INDL;C;D;STD;ORCL;ORACLE CORP;USD;7259.6540;1289.7580;A;4510;451030;45;7370
12142;31/05/2000;1999;INDL;C;D;STD;ORCL;ORACLE CORP;USD;13076.7790;6296.8030;A;4510;451030;45;7370
12142;31/05/2001;2000;INDL;C;D;STD;ORCL;ORACLE CORP;USD;11030.1600;2561.0960;A;4510;451030;45;7370
12142;31/05/2002;2001;INDL;C;D;STD;ORCL;ORACLE CORP;USD;10800.0000;2224.0000;A;4510;451030;45;7370
12142;31/05/2003;2002;INDL;C;D;STD;ORCL;ORACLE CORP;USD;11064.0000;2307.0000;A;4510;451030;45;7370
12142;31/05/2004;2003;INDL;C;D;STD;ORCL;ORACLE CORP;USD;12763.0000;2681.0000;A;4510;451030;45;7370
12142;31/05/2005;2004;INDL;C;D;STD;ORCL;ORACLE CORP;USD;20687.0000;2886.0000;A;4510;451030;45;7370
12142;31/05/2006;2005;INDL;C;D;STD;ORCL;ORACLE CORP;USD;29029.0000;3381.0000;A;4510;451030;45;7370
12142;31/05/2007;2006;INDL;C;D;STD;ORCL;ORACLE CORP;USD;34572.0000;4274.0000;A;4510;451030;45;7370
12142;31/05/2008;2007;INDL;C;D;STD;ORCL;ORACLE CORP;USD;47268.0000;5521.0000;A;4510;451030;45;7370
12142;31/05/2009;2008;INDL;C;D;STD;ORCL;ORACLE CORP;USD;47416.0000;5593.0000;A;4510;451030;45;7370
12142;31/05/2010;2009;INDL;C;D;STD;ORCL;ORACLE CORP;USD;61578.0000;6135.0000;A;4510;451030;45;7370
12142;31/05/2011;2010;INDL;C;D;STD;ORCL;ORACLE CORP;USD;73535.0000;8547.0000;A;4510;451030;45;7370
12142;31/05/2012;2011;INDL;C;D;STD;ORCL;ORACLE CORP;USD;78327.0000;9981.0000;A;4510;451030;45;7370
12142;31/05/2013;2012;INDL;C;D;STD;ORCL;ORACLE CORP;USD;81812.0000;10925.0000;A;4510;451030;45;7370
12142;31/05/2014;2013;INDL;C;D;STD;ORCL;ORACLE CORP;USD;90344.0000;10955.0000;A;4510;451030;45;7370
12142;31/05/2015;2014;INDL;C;D;STD;ORCL;ORACLE CORP;USD;110903.0000;9938.0000;A;4510;451030;45;7370
12142;31/05/2016;2015;INDL;C;D;STD;ORCL;ORACLE CORP;USD;112180.0000;8901.0000;A;4510;451030;45;7370
12142;31/05/2017;2016;INDL;C;D;STD;ORCL;ORACLE CORP;USD;134991.0000;9335.0000;A;4510;451030;45;7370
12142;31/05/2018;2017;INDL;C;D;STD;ORCL;ORACLE CORP;USD;137264.0000;3825.0000;A;4510;451030;45;7370
12142;31/05/2019;2018;INDL;C;D;STD;ORCL;ORACLE CORP;USD;108709.0000;11083.0000;A;4510;451030;45;7370
12142;31/05/2020;2019;INDL;C;D;STD;ORCL;ORACLE CORP;USD;115438.0000;10135.0000;A;4510;451030;45;7370
12142;31/05/2021;2020;INDL;C;D;STD;ORCL;ORACLE CORP;USD;131107.0000;13746.0000;A;4510;451030;45;7370
12266;29/02/1992;1991;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;259.1550;19.6950;A;2030;203040;20;4213
12266;28/02/1993;1992;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;305.8720;23.9360;A;2030;203040;20;4213
12266;28/02/1994;1993;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;380.4290;31.2930;A;2030;203040;20;4213
12266;31/12/1994;1994;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;453.6370;36.6620;A;2030;203040;20;4213
12266;31/12/1995;1995;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;507.6790;36.3800;A;2030;203040;20;4213
12266;31/12/1996;1996;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;549.2110;40.5550;A;2030;203040;20;4213
12266;31/12/1997;1997;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;667.6380;48.3780;A;2030;203040;20;4213
12266;31/12/1998;1998;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;769.1960;57.2460;A;2030;203040;20;4213
12266;31/12/1999;1999;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;896.8790;60.0110;A;2030;203040;20;4213
12266;31/12/2000;2000;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;927.2070;48.0230;A;2030;203040;20;4213
12266;31/12/2001;2001;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;964.0140;47.7440;A;2030;203040;20;4213
12266;31/12/2002;2002;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1062.8780;61.6270;A;2030;203040;20;4213
12266;31/12/2003;2003;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1121.5270;73.7270;A;2030;203040;20;4213
12266;31/12/2004;2004;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1225.7750;87.3100;A;2030;203040;20;4213
12266;31/12/2005;2005;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1385.7620;98.5340;A;2030;203040;20;4213
12266;31/12/2006;2006;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1478.1730;98.6430;A;2030;203040;20;4213
12266;31/12/2007;2007;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1321.4080;75.3570;A;2030;203040;20;4213
12266;31/12/2008;2008;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1275.3180;67.5800;A;2030;203040;20;4213
12266;31/12/2009;2009;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1173.0090;56.5840;A;2030;203040;20;4213
12266;31/12/2010;2010;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1151.5520;80.0390;A;2030;203040;20;4213
12266;31/12/2011;2011;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1302.4160;102.7570;A;2030;203040;20;4213
12266;31/12/2012;2012;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1334.9000;103.0340;A;2030;203040;20;4213
12266;31/12/2013;2013;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1354.0970;86.7850;A;2030;203040;20;4213
12266;31/12/2014;2014;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1480.4620;98.6500;A;2030;203040;20;4213
12266;31/12/2015;2015;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1613.6840;123.7140;A;2030;203040;20;4213
12266;31/12/2016;2016;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1793.0030;79.1290;A;2030;203040;20;4213
12266;31/12/2017;2017;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1807.9910;202.8890;A;2030;203040;20;4213
12266;31/12/2018;2018;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2083.5040;168.1480;A;2030;203040;20;4213
12266;31/12/2019;2019;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2143.8640;166.9440;A;2030;203040;20;4213
12266;31/12/2020;2020;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2156.6760;169.0780;A;2030;203040;20;4213
12266;31/12/2021;2021;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2603.7130;259.0520;A;2030;203040;20;4213
12395;31/10/1992;1992;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;384.8360;17.3540;A;2520;252010;25;1531
12395;31/10/1993;1993;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;475.9980;27.4190;A;2520;252010;25;1531
12395;31/10/1994;1994;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;586.8930;36.1770;A;2520;252010;25;1531
12395;31/10/1995;1995;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;692.4570;49.9320;A;2520;252010;25;1531
12395;31/10/1996;1996;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;837.9260;53.7440;A;2520;252010;25;1531
12395;31/10/1997;1997;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1118.6260;67.8470;A;2520;252010;25;1531
12395;31/10/1998;1998;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1254.4680;85.8190;A;2520;252010;25;1531
12395;31/10/1999;1999;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1668.0620;103.0270;A;2520;252010;25;1531
12395;31/10/2000;2000;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2030.2540;145.9430;A;2520;252010;25;1531
12395;31/10/2001;2001;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2532.2000;213.6730;A;2520;252010;25;1531
12395;31/10/2002;2002;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2895.3650;219.8870;A;2520;252010;25;1531
12395;31/10/2003;2003;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;3787.3910;259.8200;A;2520;252010;25;1531
12395;31/10/2004;2004;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;4905.5780;409.1110;A;2520;252010;25;1531
12395;31/10/2005;2005;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6343.8400;806.1100;A;2520;252010;25;1531
12395;31/10/2006;2006;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;7583.5410;687.2130;A;2520;252010;25;1531
12395;31/10/2007;2007;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;7220.3160;35.6510;A;2520;252010;25;1531
12395;31/10/2008;2008;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6586.8360;-297.8100;A;2520;252010;25;1531
12395;31/10/2009;2009;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5634.4440;-755.8250;A;2520;252010;25;1531
12395;31/10/2010;2010;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5171.5550;-3.3740;A;2520;252010;25;1531
12395;31/10/2011;2011;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5055.2460;39.7950;A;2520;252010;25;1531
12395;31/10/2012;2012;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6181.0440;487.1460;A;2520;252010;25;1531
12395;31/10/2013;2013;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6827.4590;170.6060;A;2520;252010;25;1531
12395;31/10/2014;2014;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;8416.9020;340.0320;A;2520;252010;25;1531
12395;31/10/2015;2015;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9206.5150;363.1670;A;2520;252010;25;1531
12395;31/10/2016;2016;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9736.7890;382.0950;A;2520;252010;25;1531
12395;31/10/2017;2017;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9445.2250;535.4950;A;2520;252010;25;1531
12395;31/10/2018;2018;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;10244.5900;748.1510;A;2520;252010;25;1531
12395;31/10/2019;2019;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;10828.1380;590.0070;A;2520;252010;25;1531
12395;31/10/2020;2020;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;11065.7330;446.6240;A;2520;252010;25;1531
12395;31/10/2021;2021;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;11537.8500;833.6270;A;2520;252010;25;1531
12825;30/09/1992;1992;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;112.4470;5.9360;A;3020;302020;30;2050
12825;30/09/1993;1993;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;121.4940;8.3500;A;3020;302020;30;2050
12825;30/09/1994;1994;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;127.3660;8.5320;A;3020;302020;30;2050
12825;30/09/1995;1995;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;123.3090;5.8040;A;3020;302020;30;2050
12825;30/09/1996;1996;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;123.1280;5.8430;A;3020;302020;30;2050
12825;30/09/1997;1997;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;136.8270;8.1590;A;3020;302020;30;2050
12825;30/09/1998;1998;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;213.2610;11.8500;A;3020;302020;30;2050
12825;30/09/1999;1999;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;213.6800;14.2640;A;3020;302020;30;2050
12825;30/09/2000;2000;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;220.0390;9.9680;A;3020;302020;30;2050
12825;30/09/2001;2001;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;224.4810;11.8760;A;3020;302020;30;2050
12825;30/09/2002;2002;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;220.0360;18.1130;A;3020;302020;30;2050
12825;30/09/2003;2003;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;236.6830;19.9020;A;3020;302020;30;2050
12825;30/09/2004;2004;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;277.4240;22.7100;A;3020;302020;30;2050
12825;30/09/2005;2005;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;305.9240;26.0430;A;3020;302020;30;2050
12825;30/09/2006;2006;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;340.8080;29.4500;A;3020;302020;30;2050
12825;30/09/2007;2007;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;380.2880;32.1120;A;3020;302020;30;2050
12825;30/09/2008;2008;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;408.4080;27.9080;A;3020;302020;30;2050
12825;30/09/2009;2009;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;439.8270;41.3120;A;3020;302020;30;2050
12825;30/09/2010;2010;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;483.9940;48.4090;A;3020;302020;30;2050
12825;30/09/2011;2011;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;550.8160;55.0630;A;3020;302020;30;2050
12825;30/09/2012;2012;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;603.0440;54.1180;A;3020;302020;30;2050
12825;30/09/2013;2013;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;645.6610;64.3810;A;3020;302020;30;2050
12825;30/09/2014;2014;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;704.7730;71.8140;A;3020;302020;30;2050
12825;30/09/2015;2015;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;742.9350;70.1830;A;3020;302020;30;2050
12825;30/09/2016;2016;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;790.4870;75.9750;A;3020;302020;30;2050
12825;30/09/2017;2017;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;867.2280;79.1740;A;3020;302020;30;2050
12825;30/09/2018;2018;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;932.0130;103.5960;A;3020;302020;30;2050
12825;30/09/2019;2019;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1019.3390;94.8190;A;3020;302020;30;2050
12825;30/09/2020;2020;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1056.5530;18.3050;A;3020;302020;30;2050
12825;30/09/2021;2021;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1122.2190;55.6070;A;3020;302020;30;2050
13988;31/12/1992;1992;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;5905.2360;81.2280;A;4020;402030;40;6282
13988;31/12/1992;1992;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;5905.2360;81.2280;A;4020;402030;40;6282
13988;31/12/1993;1993;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;6896.5170;124.3680;A;4020;402030;40;6282
13988;31/12/1993;1993;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;6896.5170;124.3680;A;4020;402030;40;6282
13988;31/12/1994;1994;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;7917.8620;135.3430;A;4020;402030;40;6282
13988;31/12/1994;1994;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;7917.8620;135.3430;A;4020;402030;40;6282
13988;31/12/1995;1995;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;10552.0080;172.6040;A;4020;402030;40;6282
13988;31/12/1995;1995;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;10552.0080;172.6040;A;4020;402030;40;6282
13988;31/12/1996;1996;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;13778.7680;233.8030;A;4020;402030;40;6282
13988;31/12/1996;1996;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;13778.7680;233.8030;A;4020;402030;40;6282
13988;31/12/1997;1997;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;16481.7070;270.2770;A;4020;402030;40;6282
13988;31/12/1997;1997;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;16481.7070;270.2770;A;4020;402030;40;6282
13988;31/12/1998;1998;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;22264.3900;348.4620;A;4020;402030;40;6282
13988;31/12/1998;1998;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;22264.3900;348.4620;A;4020;402030;40;6282
13988;31/12/1999;1999;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;29299.0610;588.8770;A;4020;402030;40;6282
13988;31/12/1999;1999;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;29299.0610;588.8770;A;4020;402030;40;6282
13988;31/12/2000;2000;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;38153.9690;718.1370;A;4020;402030;40;6282
13988;31/12/2000;2000;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;38153.9690;718.1370;A;4020;402030;40;6282
13988;31/12/2001;2001;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;40464.0000;78.0000;A;4020;402030;40;6282
13988;31/12/2001;2001;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;40464.0000;78.0000;A;4020;402030;40;6282
13988;31/12/2002;2002;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;39705.0000;97.0000;A;4020;402030;40;6282
13988;31/12/2002;2002;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;39705.0000;97.0000;A;4020;402030;40;6282
13988;31/12/2003;2003;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;45866.0000;472.0000;A;4020;402030;40;6282
13988;31/12/2003;2003;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;45866.0000;472.0000;A;4020;402030;40;6282
13988;31/12/2004;2004;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47133.0000;414.0000;A;4020;402030;40;6282
13988;31/12/2004;2004;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47133.0000;414.0000;A;4020;402030;40;6282
13988;31/12/2005;2005;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47351.0000;730.0000;A;4020;402030;40;6282
13988;31/12/2005;2005;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47351.0000;730.0000;A;4020;402030;40;6282
13988;31/12/2006;2006;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;48992.0000;891.0000;A;4020;402030;40;6282
13988;31/12/2006;2006;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;48992.0000;891.0000;A;4020;402030;40;6282
13988;31/12/2007;2007;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;42286.0000;1120.0000;A;4020;402030;40;6282
13988;31/12/2007;2007;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;42286.0000;1120.0000;A;4020;402030;40;6282
13988;31/12/2008;2008;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;51675.0000;1230.0000;A;4020;402030;40;6282
13988;31/12/2008;2008;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;51675.0000;1230.0000;A;4020;402030;40;6282
13988;31/12/2009;2009;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;75431.0000;787.0000;A;4020;402030;40;6282
13988;31/12/2009;2009;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;75431.0000;787.0000;A;4020;402030;40;6282
13988;31/12/2010;2010;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;92568.0000;454.0000;A;4020;402030;40;6282
13988;31/12/2010;2010;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;92568.0000;454.0000;A;4020;402030;40;6282
13988;31/12/2011;2011;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;108553.0000;864.0000;A;4020;402030;40;6282
13988;31/12/2011;2011;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;108553.0000;864.0000;A;4020;402030;40;6282
13988;31/12/2012;2012;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;133637.0000;928.0000;A;4020;402030;40;6282
13988;31/12/2012;2012;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;133637.0000;928.0000;A;4020;402030;40;6282
13988;31/12/2013;2013;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;143642.0000;1071.0000;A;4020;402030;40;6282
13988;31/12/2013;2013;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;143642.0000;1071.0000;A;4020;402030;40;6282
13988;31/12/2014;2014;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;154642.0000;1321.0000;A;4020;402030;40;6282
13988;31/12/2014;2014;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;154642.0000;1321.0000;A;4020;402030;40;6282
13988;31/12/2015;2015;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;183718.0000;1447.0000;A;4020;402030;40;6282
13988;31/12/2015;2015;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;183718.0000;1447.0000;A;4020;402030;40;6282
13988;31/12/2016;2016;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;223383.0000;1889.0000;A;4020;402030;40;6282
13988;31/12/2016;2016;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;223383.0000;1889.0000;A;4020;402030;40;6282
13988;31/12/2017;2017;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;243274.0000;2354.0000;A;4020;402030;40;6282
13988;31/12/2017;2017;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;243274.0000;2354.0000;A;4020;402030;40;6282
13988;31/12/2018;2018;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;296482.0000;3507.0000;A;4020;402030;40;6282
13988;31/12/2018;2018;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;296482.0000;3507.0000;A;4020;402030;40;6282
13988;31/12/2019;2019;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;294005.0000;3704.0000;A;4020;402030;40;6282
13988;31/12/2019;2019;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;294005.0000;3704.0000;A;4020;402030;40;6282
13988;31/12/2020;2020;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;549009.0000;3299.0000;A;4020;402030;40;6282
