gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ceq;ib;costat;ggroup;gind;gsector;sic
163610;31/12/2019;2019;INDL;C;D;STD;ICE;INTERCONTINENTAL EXCHANGE;USD;94493.0000;17255.0000;1933.0000;A;4020;402030;40;6200
163610;31/12/2020;2020;FS;C;D;STD;ICE;INTERCONTINENTAL EXCHANGE;USD;126200.0000;19498.0000;2089.0000;A;4020;402030;40;6200
163610;31/12/2020;2020;INDL;C;D;STD;ICE;INTERCONTINENTAL EXCHANGE;USD;126200.0000;19498.0000;2089.0000;A;4020;402030;40;6200
163610;31/12/2021;2021;FS;C;D;STD;ICE;INTERCONTINENTAL EXCHANGE;USD;193502.0000;22709.0000;4058.0000;A;4020;402030;40;6200
163610;31/12/2021;2021;INDL;C;D;STD;ICE;INTERCONTINENTAL EXCHANGE;USD;193502.0000;22709.0000;4058.0000;A;4020;402030;40;6200
164416;31/12/2003;2003;INDL;C;D;STD;IRBT;IROBOT CORP;USD;27.8270;-25.3580;-7.4110;A;2520;252010;25;3990
164416;31/12/2004;2004;INDL;C;D;STD;IRBT;IROBOT CORP;USD;45.1370;-24.2890;0.2190;A;2520;252010;25;3990
164416;31/12/2005;2005;INDL;C;D;STD;IRBT;IROBOT CORP;USD;124.9350;87.5560;2.6100;A;2520;252010;25;3990
164416;31/12/2006;2006;INDL;C;D;STD;IRBT;IROBOT CORP;USD;135.3080;94.9190;3.5650;A;2520;252010;25;3990
164416;31/12/2007;2007;INDL;C;D;STD;IRBT;IROBOT CORP;USD;169.0920;110.2270;9.0600;A;2520;252010;25;3990
164416;31/12/2008;2008;INDL;C;D;STD;IRBT;IROBOT CORP;USD;163.6780;119.6760;0.7560;A;2520;252010;25;3990
164416;31/12/2009;2009;INDL;C;D;STD;IRBT;IROBOT CORP;USD;199.5840;133.1940;3.3300;A;2520;252010;25;3990
164416;31/12/2010;2010;INDL;C;D;STD;IRBT;IROBOT CORP;USD;254.3310;174.9070;25.5140;A;2520;252010;25;3990
164416;31/12/2011;2011;INDL;C;D;STD;IRBT;IROBOT CORP;USD;332.2130;242.9580;40.1910;A;2520;252010;25;3990
164416;31/12/2012;2012;INDL;C;D;STD;IRBT;IROBOT CORP;USD;356.7960;275.8170;17.2970;A;2520;252010;25;3990
164416;31/12/2013;2013;INDL;C;D;STD;IRBT;IROBOT CORP;USD;416.3370;330.6890;27.6410;A;2520;252010;25;3990
164416;31/12/2014;2014;INDL;C;D;STD;IRBT;IROBOT CORP;USD;493.2130;390.4360;37.8030;A;2520;252010;25;3990
164416;31/12/2015;2015;INDL;C;D;STD;IRBT;IROBOT CORP;USD;521.7430;417.4110;44.1300;A;2520;252010;25;3990
164416;31/12/2016;2016;INDL;C;D;STD;IRBT;IROBOT CORP;USD;507.9120;388.9560;41.9390;A;2520;252010;25;3990
164416;31/12/2017;2017;INDL;C;D;STD;IRBT;IROBOT CORP;USD;691.5220;470.3270;50.9640;A;2520;252010;25;3990
164416;31/12/2018;2018;INDL;C;D;STD;IRBT;IROBOT CORP;USD;766.9610;535.3220;87.9920;A;2520;252010;25;3990
164416;31/12/2019;2019;INDL;C;D;STD;IRBT;IROBOT CORP;USD;920.7530;652.0690;85.3000;A;2520;252010;25;3990
164416;31/12/2020;2020;INDL;C;D;STD;IRBT;IROBOT CORP;USD;1189.7280;804.4340;147.0680;A;2520;252010;25;3990
164416;31/12/2021;2021;INDL;C;D;STD;IRBT;IROBOT CORP;USD;1184.4290;716.7230;30.3900;A;2520;252010;25;3990
164633;31/12/2004;2004;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;805.1860;106.5890;9.1590;A;4010;401010;40;6020
164633;31/12/2004;2004;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;805.1860;106.5890;9.1590;A;4010;401010;40;6020
164633;31/12/2005;2005;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;1911.4910;165.8340;11.4460;A;4010;401010;40;6020
164633;31/12/2005;2005;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;1911.4910;165.8340;11.4460;A;4010;401010;40;6020
164633;31/12/2006;2006;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2190.6480;231.4190;15.9180;A;4010;401010;40;6020
164633;31/12/2006;2006;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2190.6480;231.4190;15.9180;A;4010;401010;40;6020
164633;31/12/2007;2007;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2291.6300;253.0560;20.4450;A;4010;401010;40;6020
164633;31/12/2007;2007;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2291.6300;253.0560;20.4450;A;4010;401010;40;6020
164633;31/12/2008;2008;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2580.0930;283.0440;10.1160;A;4010;401010;40;6020
164633;31/12/2008;2008;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2580.0930;283.0440;10.1160;A;4010;401010;40;6020
164633;31/12/2009;2009;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2684.8650;415.6980;26.8060;A;4010;401010;40;6020
164633;31/12/2009;2009;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;2684.8650;415.6980;26.8060;A;4010;401010;40;6020
164633;31/12/2010;2010;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;3762.6460;427.4690;17.5910;A;4010;401010;40;6020
164633;31/12/2010;2010;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;3762.6460;427.4690;17.5910;A;4010;401010;40;6020
164633;31/12/2011;2011;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;3604.1170;474.0660;54.7410;A;4010;401010;40;6020
164633;31/12/2011;2011;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;3604.1170;474.0660;54.7410;A;4010;401010;40;6020
164633;31/12/2012;2012;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;4242.1300;515.4730;63.0220;A;4010;401010;40;6020
164633;31/12/2012;2012;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;4242.1300;515.4730;63.0220;A;4010;401010;40;6020
164633;31/12/2013;2013;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;6811.8610;840.9550;66.5200;A;4010;401010;40;6020
164633;31/12/2013;2013;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;6811.8610;840.9550;66.5200;A;4010;401010;40;6020
164633;31/12/2014;2014;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;7403.2720;1015.2920;113.0630;A;4010;401010;40;6020
164633;31/12/2014;2014;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;7403.2720;1015.2920;113.0630;A;4010;401010;40;6020
164633;31/12/2015;2015;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;9289.1220;1199.7570;138.1990;A;4010;401010;40;6020
164633;31/12/2015;2015;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;9289.1220;1199.7570;138.1990;A;4010;401010;40;6020
164633;31/12/2016;2016;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;9808.4650;1327.4900;177.1460;A;4010;401010;40;6020
164633;31/12/2016;2016;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;9808.4650;1327.4900;177.1460;A;4010;401010;40;6020
164633;31/12/2017;2017;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;14449.7600;2204.2910;135.0830;A;4010;401010;40;6020
164633;31/12/2017;2017;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;14449.7600;2204.2910;135.0830;A;4010;401010;40;6020
164633;31/12/2018;2018;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;15302.4380;2349.8860;300.4030;A;4010;401010;40;6020
164633;31/12/2018;2018;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;15302.4380;2349.8860;300.4030;A;4010;401010;40;6020
164633;31/12/2019;2019;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;15032.0470;2511.5310;289.5390;A;4010;401010;40;6020
164633;31/12/2019;2019;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;15032.0470;2511.5310;289.5390;A;4010;401010;40;6020
164633;31/12/2020;2020;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;16398.8040;2605.7580;214.4480;A;4010;401010;40;6020
164633;31/12/2020;2020;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;16398.8040;2605.7580;214.4480;A;4010;401010;40;6020
164633;31/12/2021;2021;FS;C;D;STD;HOMB;HOME BANCSHARES INC;USD;18052.1380;2765.7210;319.0210;A;4010;401010;40;6020
164633;31/12/2021;2021;INDL;C;D;STD;HOMB;HOME BANCSHARES INC;USD;18052.1380;2765.7210;319.0210;A;4010;401010;40;6020
165052;31/12/2003;2003;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;54.7250;11.8650;5.7480;A;2520;252030;25;2300
165052;31/12/2004;2004;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;110.9770;21.2370;16.3220;A;2520;252030;25;2300
165052;31/12/2005;2005;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;203.6870;150.8300;19.7190;A;2520;252030;25;2300
165052;31/12/2006;2006;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;289.3680;214.3880;38.9790;A;2520;252030;25;2300
165052;31/12/2007;2007;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;390.6130;280.4850;52.5580;A;2520;252030;25;2300
165052;31/12/2008;2008;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;487.5550;331.0970;38.2290;A;2520;252030;25;2300
165052;31/12/2009;2009;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;545.5880;399.9970;46.7850;A;2520;252030;25;2300
165052;31/12/2010;2010;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;675.3780;496.9660;68.4770;A;2520;252030;25;2300
165052;31/12/2011;2011;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;919.2100;636.4320;96.9190;A;2520;252030;25;2300
165052;31/12/2012;2012;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;1157.0830;816.9220;128.7780;A;2520;252030;25;2300
165052;31/12/2013;2013;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;1577.7410;1053.3540;162.3300;A;2520;252030;25;2300
165052;31/12/2014;2014;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;2095.0830;1350.3000;208.0420;A;2520;252030;25;2300
165052;31/12/2015;2015;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;2868.9000;1668.2220;232.5730;A;2520;252030;25;2300
165052;31/12/2016;2016;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;3644.3310;2030.9000;256.9790;A;2520;252030;25;2300
165052;31/12/2017;2017;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;4006.3670;2018.6420;-48.2600;A;2520;252030;25;2300
165052;31/12/2018;2018;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;4245.0220;2016.8710;-46.3020;A;2520;252030;25;2300
165052;31/12/2019;2019;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;4843.5310;2150.0870;92.1390;A;2520;252030;25;2300
165052;31/12/2020;2020;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;5030.6280;1675.9930;-549.1770;A;2520;252030;25;2300
165052;31/12/2021;2021;INDL;C;D;STD;UAA;UNDER ARMOUR INC;USD;4991.3960;2088.9940;360.0600;A;2520;252030;25;2300
166213;30/09/2004;2004;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;17.7110;7.0510;5.2690;A;2550;255020;25;5961
166213;30/09/2005;2005;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;26.0130;10.9400;4.1220;A;2550;255020;25;5961
166213;30/09/2006;2006;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;88.0380;65.7520;7.9810;A;2550;255020;25;5961
166213;30/09/2007;2007;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;111.1420;82.0340;11.0190;A;2550;255020;25;5961
166213;30/09/2008;2008;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;137.1670;96.3700;11.5530;A;2550;255020;25;5961
166213;30/09/2009;2009;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;138.5880;103.9820;5.7190;A;2550;255020;25;5961
166213;30/09/2010;2010;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;164.9040;112.3740;12.0130;A;2550;255020;25;5961
166213;30/09/2011;2011;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;227.8070;161.4130;20.6790;A;2550;255020;25;5961
166213;30/09/2012;2012;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;400.4080;250.0030;48.2960;A;2550;255020;25;5961
166213;30/09/2013;2013;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;421.3440;314.8790;41.1040;A;2550;255020;25;5961
166213;30/09/2014;2014;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;431.7180;316.9830;30.3900;A;2550;255020;25;5961
166213;30/09/2015;2015;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;288.4880;216.0020;-104.8150;A;2550;255020;25;5961
166213;30/09/2016;2016;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;260.1090;162.6110;-59.9260;A;2550;255020;25;5961
166213;30/09/2017;2017;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;215.2290;132.6360;-39.1870;A;2550;255020;25;5961
166213;30/09/2018;2018;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;201.8320;129.6540;-11.6150;A;2550;255020;25;5961
166213;30/09/2019;2019;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;187.2830;116.1750;-19.2600;A;2550;255020;25;5961
166213;30/09/2020;2020;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;196.6340;111.8150;-3.7740;A;2550;255020;25;5961
166213;30/09/2021;2021;INDL;C;D;STD;LQDT;LIQUIDITY SERVICES INC;USD;255.5760;135.0150;50.9490;A;2550;255020;25;5961
166435;31/12/2004;2004;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;17.7520;-12.3650;-9.4740;A;3520;352010;35;2836
166435;31/12/2005;2005;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;35.7530;-31.1300;-23.8840;A;3520;352010;35;2836
166435;31/12/2006;2006;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;36.2600;26.7570;-63.5110;A;3520;352010;35;2836
166435;31/12/2007;2007;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;96.8610;83.7290;-74.0700;A;3520;352010;35;2836
166435;31/12/2008;2008;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;49.9340;46.0200;-51.0640;A;3520;352010;35;2836
166435;31/12/2009;2009;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;225.7140;23.0310;-35.8590;A;3520;352010;35;2836
166435;31/12/2010;2010;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;213.1010;37.7310;7.1920;A;3520;352010;35;2836
166435;31/12/2011;2011;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;182.6180;33.4740;-9.8020;A;3520;352010;35;2836
166435;31/12/2012;2012;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;135.4480;9.9050;-27.6640;A;3520;352010;35;2836
166435;31/12/2013;2013;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;143.3490;44.1240;-20.2550;A;3520;352010;35;2836
166435;31/12/2014;2014;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;171.7040;160.8170;20.1860;A;3520;352010;35;2836
166435;31/12/2015;2015;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;213.0500;133.0270;-39.8650;A;3520;352010;35;2836
166435;31/12/2016;2016;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;210.3740;131.3300;-18.0100;A;3520;352010;35;2836
166435;31/12/2017;2017;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;205.4250;131.3870;-15.5670;A;3520;352010;35;2836
166435;31/12/2018;2018;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;332.1300;275.4220;25.2080;A;3520;352010;35;2836
166435;31/12/2019;2019;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;483.7480;410.9450;115.5530;A;3520;352010;35;2836
166435;31/12/2020;2020;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;533.4560;453.2660;23.3370;A;3520;352010;35;2836
166435;31/12/2021;2021;INDL;C;D;STD;VNDA;VANDA PHARMACEUTICALS INC;USD;593.7920;504.9280;33.1520;A;3520;352010;35;2836
170396;31/12/2010;2010;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;1374.4070;105.1400;23.7350;A;4010;401010;40;6020
170396;31/12/2010;2010;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;1374.4070;105.1400;23.7350;A;4010;401010;40;6020
170396;31/12/2011;2011;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;2077.5320;147.7480;4.0340;A;4010;401010;40;6020
170396;31/12/2011;2011;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;2077.5320;147.7480;4.0340;A;4010;401010;40;6020
170396;31/12/2012;2012;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;3201.2340;269.4750;23.8180;A;4010;401010;40;6020
170396;31/12/2012;2012;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;3201.2340;269.4750;23.8180;A;4010;401010;40;6020
170396;31/12/2013;2013;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;4153.1730;386.6230;32.6940;A;4010;401010;40;6020
170396;31/12/2013;2013;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;4153.1730;386.6230;32.6940;A;4010;401010;40;6020
170396;31/12/2014;2014;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;6825.3700;443.1450;43.2140;A;4010;401010;40;6020
170396;31/12/2014;2014;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;6825.3700;443.1450;43.2140;A;4010;401010;40;6020
170396;31/12/2015;2015;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;8401.3130;498.3330;58.5830;A;4010;401010;40;6020
170396;31/12/2015;2015;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;8401.3130;498.3330;58.5830;A;4010;401010;40;6020
170396;31/12/2016;2016;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9382.7360;638.4010;87.7070;A;4010;401010;40;6020
170396;31/12/2016;2016;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9382.7360;638.4010;87.7070;A;4010;401010;40;6020
170396;31/12/2017;2017;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9839.5550;703.4930;78.8370;A;4010;401010;40;6020
170396;31/12/2017;2017;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9839.5550;703.4930;78.8370;A;4010;401010;40;6020
170396;31/12/2018;2018;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9833.4250;739.3450;71.6950;A;4010;401010;40;6020
170396;31/12/2018;2018;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;9833.4250;739.3450;71.6950;A;4010;401010;40;6020
170396;31/12/2019;2019;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;11520.7170;835.3240;79.3270;A;4010;401010;40;6020
170396;31/12/2019;2019;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;11520.7170;835.3240;79.3270;A;4010;401010;40;6020
170396;31/12/2020;2020;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;18439.2480;899.6150;132.5780;A;4010;401010;40;6020
170396;31/12/2020;2020;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;18439.2480;899.6150;132.5780;A;4010;401010;40;6020
170396;31/12/2021;2021;FS;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;19575.0280;1228.4230;354.2680;A;4010;401010;40;6020
170396;31/12/2021;2021;INDL;C;D;STD;CUBI;CUSTOMERS BANCORP INC;USD;19575.0280;1228.4230;354.2680;A;4010;401010;40;6020
170617;31/12/2010;2010;INDL;C;D;STD;META;META PLATFORMS INC;USD;2990.0000;1547.0000;606.0000;A;5020;502030;50;7370
170617;31/12/2011;2011;INDL;C;D;STD;META;META PLATFORMS INC;USD;6331.0000;4284.0000;1000.0000;A;5020;502030;50;7370
170617;31/12/2012;2012;INDL;C;D;STD;META;META PLATFORMS INC;USD;15103.0000;11755.0000;53.0000;A;5020;502030;50;7370
170617;31/12/2013;2013;INDL;C;D;STD;META;META PLATFORMS INC;USD;17895.0000;15470.0000;1500.0000;A;5020;502030;50;7370
170617;31/12/2014;2014;INDL;C;D;STD;META;META PLATFORMS INC;USD;40184.0000;36096.0000;2940.0000;A;5020;502030;50;7370
170617;31/12/2015;2015;INDL;C;D;STD;META;META PLATFORMS INC;USD;49407.0000;44218.0000;3688.0000;A;5020;502030;50;7370
170617;31/12/2016;2016;INDL;C;D;STD;META;META PLATFORMS INC;USD;64961.0000;59194.0000;10217.0000;A;5020;502030;50;7370
170617;31/12/2017;2017;INDL;C;D;STD;META;META PLATFORMS INC;USD;84524.0000;74347.0000;15934.0000;A;5020;502030;50;7370
170617;31/12/2018;2018;INDL;C;D;STD;META;META PLATFORMS INC;USD;97334.0000;84127.0000;22112.0000;A;5020;502030;50;7370
170617;31/12/2019;2019;INDL;C;D;STD;META;META PLATFORMS INC;USD;133376.0000;101054.0000;18485.0000;A;5020;502030;50;7370
170617;31/12/2020;2020;INDL;C;D;STD;META;META PLATFORMS INC;USD;159316.0000;128290.0000;29146.0000;A;5020;502030;50;7370
170617;31/12/2021;2021;INDL;C;D;STD;META;META PLATFORMS INC;USD;165987.0000;124879.0000;39370.0000;A;5020;502030;50;7370
171002;31/12/2010;2010;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;266.5750;228.1440;54.4580;A;3510;351010;35;3841
171002;31/12/2011;2011;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;329.3900;282.4250;60.7840;A;3510;351010;35;3841
171002;31/12/2012;2012;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;447.1330;386.5020;73.8310;A;3510;351010;35;3841
171002;31/12/2013;2013;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;566.3040;472.3600;68.6120;A;3510;351010;35;3841
171002;31/12/2014;2014;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;703.5470;585.4540;92.4850;A;3510;351010;35;3841
171002;31/12/2015;2015;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;834.1000;715.3240;112.7840;A;3510;351010;35;3841
171002;31/12/2016;2016;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;927.6370;832.0780;104.3410;A;3510;351010;35;3841
171002;31/12/2017;2017;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;1078.5020;967.7780;107.3480;A;3510;351010;35;3841
171002;31/12/2018;2018;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;1300.6700;1185.5160;156.4740;A;3510;351010;35;3841
171002;31/12/2019;2019;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;1532.0770;1402.4520;155.2100;A;3510;351010;35;3841
171002;31/12/2020;2020;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;1679.4850;1506.2970;102.2850;A;3510;351010;35;3841
171002;31/12/2021;2021;INDL;C;D;STD;GMED;GLOBUS MEDICAL INC;USD;1957.2630;1741.3880;149.1910;A;3510;351010;35;3841
171007;30/06/2010;2010;INDL;C;D;STD;NOW;SERVICENOW INC;USD;51.3690;-71.2620;-29.7050;A;4510;451030;45;7372
171007;30/06/2011;2011;INDL;C;D;STD;NOW;SERVICENOW INC;USD;108.7460;-58.3810;9.8300;A;4510;451030;45;7372
171007;31/12/2012;2012;INDL;C;D;STD;NOW;SERVICENOW INC;USD;478.1140;243.4050;-37.3480;A;4510;451030;45;7372
171007;31/12/2013;2013;INDL;C;D;STD;NOW;SERVICENOW INC;USD;1168.4760;394.2590;-73.7080;A;4510;451030;45;7372
171007;31/12/2014;2014;INDL;C;D;STD;NOW;SERVICENOW INC;USD;1425.0790;428.6750;-179.3870;A;4510;451030;45;7372
171007;31/12/2015;2015;INDL;C;D;STD;NOW;SERVICENOW INC;USD;1807.0520;566.8140;-198.4260;A;4510;451030;45;7372
171007;31/12/2016;2016;INDL;C;D;STD;NOW;SERVICENOW INC;USD;2033.7670;386.9610;-451.8040;A;4510;451030;45;7372
171007;31/12/2017;2017;INDL;C;D;STD;NOW;SERVICENOW INC;USD;3397.9040;584.1320;-149.1300;A;4510;451030;45;7372
171007;31/12/2018;2018;INDL;C;D;STD;NOW;SERVICENOW INC;USD;3879.1400;1111.1990;-26.7040;A;4510;451030;45;7372
171007;31/12/2019;2019;INDL;C;D;STD;NOW;SERVICENOW INC;USD;6022.4300;2127.9410;626.6980;A;4510;451030;45;7372
171007;31/12/2020;2020;INDL;C;D;STD;NOW;SERVICENOW INC;USD;8715.0570;2834.4810;118.5030;A;4510;451030;45;7372
171007;31/12/2021;2021;INDL;C;D;STD;NOW;SERVICENOW INC;USD;10798.0000;3695.0000;230.0000;A;4510;451030;45;7372
171141;31/01/2011;2010;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;76.5820;-148.7970;7.0230;A;2550;255040;25;5331
171141;31/01/2012;2011;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;134.5270;-129.7590;16.0780;A;2550;255040;25;5331
171141;31/01/2013;2012;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;189.6600;70.7440;20.0250;A;2550;255040;25;5331
171141;31/01/2014;2013;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;232.0540;116.8730;32.1420;A;2550;255040;25;5331
171141;31/01/2015;2014;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;294.8620;174.2690;48.0240;A;2550;255040;25;5331
171141;31/01/2016;2015;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;393.2940;244.4810;57.6800;A;2550;255040;25;5331
171141;31/01/2017;2016;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;500.5360;331.4050;71.8400;A;2550;255040;25;5331
171141;31/01/2018;2017;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;695.7080;458.5580;102.4510;A;2550;255040;25;5331
171141;31/01/2019;2018;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;952.2640;615.0940;149.6450;A;2550;255040;25;5331
171141;31/01/2020;2019;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;1958.6610;759.7780;175.0560;A;2550;255040;25;5331
171141;31/01/2021;2020;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;2314.7700;881.8860;123.3610;A;2550;255040;25;5331
171141;31/01/2022;2021;INDL;C;D;STD;FIVE;FIVE BELOW INC;USD;2880.4600;1120.2840;278.8100;A;2550;255040;25;5331
174049;31/12/2004;2004;INDL;C;D;STD;PGTI;PGT INNOVATIONS INC;USD;409.9360;166.1070;6.4090;A;2010;201020;20;3442
